EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,
5349676,GRAND HAVEN TO WHITEHALL MI (ZONE),MUSKEGON HARBOR,4/20/2003,735,Marine Thunderstorm Wind,37, ,0,0,0,0,XX,EST,MG,1149779,M,847,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,MUSKEGON HARBOR,4/20/2003,750, , , , ,,"
A line of strong thunderstorms crossing central and south central Lake Michigan produced a measured wind gust to 37 knots at the airport in Muskegon, a gust to 44 knots at the Muskegon GLERL coastal station, and a gust to 38 knots at the Tulip City airport in Holland.",127,
5349675,LM HOLLAND TO WHITEHALL MI 5NM OFFSHORE TO MID LINE OF LAKE (ZONE),MUSKEGON HARBOR,4/20/2003,735,Marine Thunderstorm Wind,37, ,0,0,0,0,XX,EST,MG,1149779,M,868,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,MUSKEGON HARBOR,4/20/2003,750, , , , ,,"
A line of strong thunderstorms crossing central and south central Lake Michigan produced a measured wind gust to 37 knots at the airport in Muskegon, a gust to 44 knots at the Muskegon GLERL coastal station, and a gust to 38 knots at the Tulip City airport in Holland.",128,
5349678,LM NEW BUFFALO TO HOLLAND MI 5NM OFFSHORE TO MID LINE OF LAKE (ZONE),SAUGATUCK HARBOR,4/20/2003,735,Marine Thunderstorm Wind,38, ,0,0,0,0,XX,EST,MG,1149779,M,867,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,SAUGATUCK HARBOR,4/20/2003,750, , , , ,,"
A line of strong thunderstorms crossing central and south central Lake Michigan produced a measured wind gust to 37 knots at the airport in Muskegon, a gust to 44 knots at the Muskegon GLERL coastal station, and a gust to 38 knots at the Tulip City airport in Holland.",129,
5346860,WILMETTE HBR TO MEIGS FIELD IL (ZONE),HARRISON-DEVER CRIB,4/30/2003,1410,Marine Thunderstorm Wind,44, ,0,0,0,0,XX,CST,MG,1148478,M,741,LOT,0,0,COASTAL OBSERVING STATION, , , , , , , ,HARRISON-DEVER CRIB,4/30/2003,1410, , , , ,,,130,
5346861,WILMETTE HBR TO MEIGS FIELD IL (ZONE),HARRISON-DEVER CRIB,4/30/2003,2300,Marine Thunderstorm Wind,60, ,0,0,0,0,XX,CST,MG,1148478,M,741,LOT,0,0,COASTAL OBSERVING STATION, , , , , , , ,HARRISON-DEVER CRIB,4/30/2003,2300, , , , ,,,131,
5358607,WILMETTE HBR TO MEIGS FIELD IL (ZONE),HARRISON-DEVER CRIB,5/10/2003,2205,Marine Thunderstorm Wind,45, ,0,0,0,0,XX,CST,MG,1152314,M,741,LOT,0,0,COASTAL OBSERVING STATION, , , , , , , ,HARRISON-DEVER CRIB,5/10/2003,2220, , , , ,,,132,
5357123,GRAND HAVEN TO WHITEHALL MI (ZONE),MUSKEGON HARBOR,5/11/2003,55,Marine Thunderstorm Wind,36, ,0,0,25000,0,XX,EST,MG,1152107,M,847,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,MUSKEGON HARBOR,5/11/2003,100, , , , ,The Muskegon GLERL coastal observation station recorded a 36 knot wind gust.,,133,
5357122,HOLLAND TO GRAND HAVEN MI (ZONE),GRAND HAVEN HARBOR,5/11/2003,55,Marine Thunderstorm Wind,36, ,0,0,25000,0,XX,EST,MG,1152107,M,846,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,GRAND HAVEN HARBOR,5/11/2003,100, , , , ,A 36 knot wind gust was recorded at the Muskegon GLERL coastal observation station.,,134,
5357581,WILMETTE HBR TO MEIGS FIELD IL (ZONE),HARRISON-DEVER CRIB,5/30/2003,1940,Marine Thunderstorm Wind,40, ,0,0,0,0,XX,CST,MG,1152319,M,741,LOT,0,0,COASTAL OBSERVING STATION, , , , , , , ,HARRISON-DEVER CRIB,5/30/2003,1940, , , , ,,,135,
5363104,CALUMET HBR IL TO GARY IN (ZONE),GARY HARBOR,6/18/2003,1550,Marine Thunderstorm Wind,40, ,0,0,0,0,XX,CST,MG,1154520,M,743,LOT,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,GARY HARBOR,6/18/2003,1550, , , , ,
5364653,GRAND HAVEN TO WHITEHALL MI (ZONE),MUSKEGON HARBOR,6/27/2003,1900,Marine Thunderstorm Wind,39, ,0,0,0,0,XX,EST,MG,1155288,M,847,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,MUSKEGON HARBOR,6/27/2003,1910, , , , ,A 39 knot wind gust was measured at the Muskegon coastal great lakes observing station at 7 p.m. EST.,,137,
5372687,NORTH PT LT TO WIND PT WI (ZONE),MILWAUKEE HARBOR,7/4/2003,545,Marine Thunderstorm Wind,37, ,0,0,0,0,XX,CST,MG,1157288,M,645,MKX,0,0,COASTAL OBSERVING STATION, , , , , , , ,MILWAUKEE HARBOR,7/4/2003,545, , , , ,,"A line of severe thunderstorms moved east across southern Wisconsin and then across the adjacent Lake Michigan waters; weakening with time. Powerful, downburst, straight-line winds were the primary effect.",138,
5372688,WIND PT LT WI TO WINTHROP HBR IL (ZONE),KENOSHA,7/4/2003,546,Marine Thunderstorm Wind,47, ,0,0,0,0,XX,CST,MG,1157288,M,646,MKX,0,0,COASTAL OBSERVING STATION, , , , , , , ,KENOSHA,7/4/2003,546, , , , ,,"A line of severe thunderstorms moved east across southern Wisconsin and then across the adjacent Lake Michigan waters; weakening with time. Powerful, downburst, straight-line winds were the primary effect.",139,
5372689,NORTH PT LT TO WIND PT WI (ZONE),MILWAUKEE HARBOR,7/4/2003,620,Marine Thunderstorm Wind,38, ,0,0,0,0,XX,CST,MG,1157288,M,645,MKX,0,0,COASTAL OBSERVING STATION, , , , , , , ,MILWAUKEE HARBOR,7/4/2003,620, , , , ,,"A line of severe thunderstorms moved east across southern Wisconsin and then across the adjacent Lake Michigan waters; weakening with time. Powerful, downburst, straight-line winds were the primary effect.",140,
5372690,SHEBOYGAN TO PT WASHINGTON WI (ZONE),SHEBOYGAN,7/4/2003,628,Marine Thunderstorm Wind,46, ,0,0,0,0,XX,CST,MG,1157288,M,643,MKX,0,0,COASTAL OBSERVING STATION, , , , , , , ,SHEBOYGAN,7/4/2003,628, , , , ,,"A line of severe thunderstorms moved east across southern Wisconsin and then across the adjacent Lake Michigan waters; weakening with time. Powerful, downburst, straight-line winds were the primary effect.",141,
5372691,NORTH PT LT TO WIND PT WI (ZONE),MILWAUKEE HARBOR,7/4/2003,630,Marine Thunderstorm Wind,37, ,0,0,0,0,XX,CST,MG,1157288,M,645,MKX,0,0,COASTAL OBSERVING STATION, , , , , , , ,MILWAUKEE HARBOR,7/4/2003,630, , , , ,,"A line of severe thunderstorms moved east across southern Wisconsin and then across the adjacent Lake Michigan waters; weakening with time. Powerful, downburst, straight-line winds were the primary effect.",142,
5372692,WIND PT LT WI TO WINTHROP HBR IL (ZONE),KENOSHA,7/4/2003,635,Marine Thunderstorm Wind,48, ,0,0,0,0,XX,CST,MG,1157288,M,646,MKX,0,0,COASTAL OBSERVING STATION, , , , , , , ,KENOSHA,7/4/2003,635, , , , ,,"A line of severe thunderstorms moved east across southern Wisconsin and then across the adjacent Lake Michigan waters; weakening with time. Powerful, downburst, straight-line winds were the primary effect.",143,
5379203,BAY OF GREEN BAY S OF LN MARINETTE TO FISH CREEK WI (ZONE),GREEN BAY LIGHT,7/4/2003,658,Marine Thunderstorm Wind,56, ,0,0,0,0,XX,CST,MG,1158666,M,522,GRB,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,GREEN BAY LIGHT,7/4/2003,658, , , , ,
5379205,TWO RIVERS TO SHEBOYGAN WI (ZONE),CLEVELAND,7/4/2003,700,Marine Thunderstorm Wind,45, ,0,0,0,0,XX,CST,MG,1158666,M,543,GRB,0,0,BUOY, , , ,11,SSE,11,SSE,CLEVELAND,7/4/2003,700, , , , ,,"A thunderstorm complex moved across east-central Wisconsin, the Bay of Green Bay and Lake Michigan on the morning of the 4th.  The storms produced strong winds over the Bay of Green Bay and the nearshore waters of Lake Michigan.  The Green Bay harbor entrance light reported a gust to 56 knots at a height of 80 feet above the water.",145,
5378703,LM NEW BUFFALO TO HOLLAND MI 5NM OFFSHORE TO MID LINE OF LAKE (ZONE),SAUGATUCK HARBOR,7/4/2003,805,Marine Thunderstorm Wind,43, ,0,0,10000,0,XX,EST,MG,1158679,M,867,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,SAUGATUCK HARBOR,7/4/2003,835, , , , ,The Saugatuck coastal observing station recorded a wind gust to 43 knots.,,146,
5379683,LM HOLLAND TO WHITEHALL MI 5NM OFFSHORE TO MID LINE OF LAKE (ZONE),MUSKEGON HARBOR,7/4/2003,805,Marine Thunderstorm Wind,38, ,0,0,10000,0,XX,EST,MG,1158679,M,868,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,MUSKEGON HARBOR,7/4/2003,835, , , , ,"A 38 knot wind gust was recorded at the Muskegon coastal station and a 34 knot wind gust was recorded at the airport in Muskegon, near Lake Michigan.",,147,
5379681,LM WHITEHALL TO MANISTEE MI 5NM OFFHORE TO MID LINE OF LAKE (ZONE),LUDINGTON HARBOR,7/4/2003,805,Marine Thunderstorm Wind,38, ,0,0,10000,0,XX,EST,MG,1158679,M,869,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,LUDINGTON HARBOR,7/4/2003,835, , , , ,A 38 knot wind gust was recorded at the Muskegon coastal observation site.,,148,
5379204,BAY OF GREEN BAY CEDAR R TO ROCK IS PSG TO MARINETTE TO FISH CR WI (ZONE),SISTER BAY,7/4/2003,830,Marine Thunderstorm Wind,35, ,0,0,0,0,XX,CST,MG,1158666,M,521,GRB,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,SISTER BAY,7/4/2003,830, , , , ,
5378247,GRAND HAVEN TO WHITEHALL MI (ZONE),MUSKEGON HARBOR,7/4/2003,835,Marine Thunderstorm Wind,38, ,0,0,10000,0,XX,EST,MG,1158679,M,847,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,MUSKEGON HARBOR,7/4/2003,845, , , , ,The Muskegon airport recorded a wind gust to 34 knots and the coastal site in Muskegon reported a 38 knot wind gust.,,150,
5379682,WHITEHALL TO PENTWATER MI (ZONE),WHITE LAKE HARBOR,7/4/2003,835,Marine Thunderstorm Wind,38, ,0,0,10000,0,XX,EST,MG,1158679,M,848,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,WHITE LAKE HARBOR,7/4/2003,845, , , , ,"The coastal observing site in Muskegon, near Whitehall, recored a 38 knot wind gust.",,151,
5329785,NEW BUFFALO TO ST JOSEPH MI (ZONE),ST. JOSEPH HARBOR,7/4/2003,835,Marine Thunderstorm Wind,38, ,0,0,10000,0,XX,EST,MG,1158679,M,843,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,ST. JOSEPH HARBOR,7/4/2003,855, , , , ,The observing site in St. Joseph near Lake Michigan registered a peak wind gust to 38 knots.,,152,
5378704,SOUTH HAVEN TO HOLLAND MI (ZONE),SAUGATUCK HARBOR,7/4/2003,835,Marine Thunderstorm Wind,43, ,0,0,10000,0,XX,EST,MG,1158679,M,845,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,SAUGATUCK HARBOR,7/4/2003,905, , , , ,A 43 knot wind gust was recorded at the Saugatuck coastal observing site and a 51 knot wind gust was recorded at the Tulip City airport in Holland.,,153,
5378705,ST JOSEPH TO SOUTH HAVEN MI (ZONE),ST. JOSEPH HARBOR,7/4/2003,835,Marine Thunderstorm Wind,38, ,0,0,10000,0,XX,EST,MG,1158679,M,844,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,ST. JOSEPH HARBOR,7/4/2003,905, , , , ,"A 38 knot wind gust was recorded at the observing site in St. Joseph, near Lake Michigan.",,154,
5378248,HOLLAND TO GRAND HAVEN MI (ZONE),HOLLAND HARBOR,7/4/2003,835,Marine Thunderstorm Wind,51, ,0,0,10000,0,XX,EST,MG,1158679,M,846,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,HOLLAND HARBOR,7/4/2003,900, , , , ,"A 51 knot wind gust was recorded at the Tulip City airport in Holland, very close to Holland Harbor near Lake Michigan.",,155,
5373311,WILMETTE HBR TO MEIGS FIELD IL (ZONE),HARRISON-DEVER CRIB,7/5/2003,455,Marine Thunderstorm Wind,63, ,0,0,0,0,XX,CST,MG,1157369,M,741,LOT,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,HARRISON-DEVER CRIB,7/5/2003,455, , , , ,
5373312,BURN HBR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY,7/5/2003,500,Marine Thunderstorm Wind,57, ,0,0,0,0,XX,CST,MG,1157369,M,745,LOT,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,MICHIGAN CITY,7/5/2003,500, , , , ,
5373313,MICHIGAN CITY IN TO NEW BUFFALO MI (ZONE),MICHIGAN CITY,7/5/2003,500,Marine Thunderstorm Wind,57, ,0,0,0,0,XX,CST,MG,1157369,M,746,LOT,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,MICHIGAN CITY,7/5/2003,500, , , , ,
5330008,LM NEW BUFFALO TO HOLLAND MI 5NM OFFSHORE TO MID LINE OF LAKE (ZONE),SAUGATUCK HARBOR,7/5/2003,600,Marine Thunderstorm Wind,35, ,0,0,5000,0,XX,EST,EG,1158680,M,867,GRR,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,SAUGATUCK HARBOR,7/5/2003,630, , , , ,Wind gusts to 35 knots were estimated by observing sites near Holland and Saugatuck.
5330009,ST JOSEPH TO SOUTH HAVEN MI (ZONE),SOUTH HAVEN HARBOR,7/5/2003,630,Marine Thunderstorm Wind,35, ,0,0,5000,0,XX,EST,EG,1158680,M,844,GRR,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,SOUTH HAVEN HARBOR,7/5/2003,650, , , , ,"Wind gusts to 35 knots were estimated near Saugatuck, South Haven and St. Joseph."
5330010,NEW BUFFALO TO ST JOSEPH MI (ZONE),ST. JOSEPH HARBOR,7/5/2003,630,Marine Thunderstorm Wind,35, ,0,0,5000,0,XX,EST,EG,1158680,M,843,GRR,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,ST. JOSEPH HARBOR,7/5/2003,650, , , , ,35 knot wind gusts were estimated near St. Joseph.
5373376,WILMETTE HBR TO MEIGS FIELD IL (ZONE),HARRISON-DEVER CRIB,7/6/2003,300,Marine Thunderstorm Wind,42, ,0,0,0,0,XX,CST,MG,1157371,M,741,LOT,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,HARRISON-DEVER CRIB,7/6/2003,310, , , , ,
5330011,LM NEW BUFFALO TO HOLLAND MI 5NM OFFSHORE TO MID LINE OF LAKE (ZONE),SAUGATUCK HARBOR,7/6/2003,1630,Marine Thunderstorm Wind,40, ,0,0,5000,0,XX,EST,EG,1158681,M,867,GRR,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,SAUGATUCK HARBOR,7/6/2003,1700, , , , ,A 40 knot wind gust was estimated near Saugatuck.
5330012,ST JOSEPH TO SOUTH HAVEN MI (ZONE),ST. JOSEPH HARBOR,7/6/2003,1700,Marine Thunderstorm Wind,40, ,0,0,5000,0,XX,EST,EG,1158681,M,844,GRR,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,ST. JOSEPH HARBOR,7/6/2003,1730, , , , ,Wind gusts near 40 knots were estimated near St. Joseph and South Haven.
5330013,NEW BUFFALO TO ST JOSEPH MI (ZONE),NEW BUFFALO HARBOR,7/6/2003,1700,Marine Thunderstorm Wind,40, ,0,0,5000,0,XX,EST,MG,1158681,M,843,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,NEW BUFFALO HARBOR,7/6/2003,1730, , , , ,"A measured 40 knot wind gust was recorded at the airport in Benton Harbor, near Lake Michigan.",,165,
5370274,BURN HBR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY,7/7/2003,830,Marine Thunderstorm Wind,55, ,0,0,0,0,XX,CST,MG,1157376,M,745,LOT,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,MICHIGAN CITY,7/7/2003,830, , , , ,
5370275,MICHIGAN CITY IN TO NEW BUFFALO MI (ZONE),MICHIGAN CITY,7/7/2003,830,Marine Thunderstorm Wind,55, ,0,0,0,0,XX,CST,MG,1157376,M,746,LOT,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,MICHIGAN CITY,7/7/2003,830, , , , ,
5374016,WILMETTE HBR TO MEIGS FIELD IL (ZONE),HARRISON-DEVER CRIB,7/7/2003,2100,Marine Thunderstorm Wind,35, ,0,0,0,0,XX,CST,MG,1157395,M,741,LOT,0,0,COASTAL OBSERVING STATION, , , , , , , ,HARRISON-DEVER CRIB,7/7/2003,2100, , , , ,,,168,
5374017,BURN HBR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY,7/7/2003,2200,Marine Thunderstorm Wind,46, ,0,0,0,0,XX,CST,MG,1157395,M,745,LOT,0,0,COASTAL OBSERVING STATION, , , , , , , ,MICHIGAN CITY,7/7/2003,2200, , , , ,,,169,
5374018,MICHIGAN CITY IN TO NEW BUFFALO MI (ZONE),MICHIGAN CITY,7/7/2003,2200,Marine Thunderstorm Wind,46, ,0,0,0,0,XX,CST,MG,1157395,M,746,LOT,0,0,COASTAL OBSERVING STATION, , , , , , , ,MICHIGAN CITY,7/7/2003,2200, , , , ,,,170,
5372693,WIND PT LT WI TO WINTHROP HBR IL (ZONE),KENOSHA,7/8/2003,825,Marine Thunderstorm Wind,35, ,0,0,0,0,XX,CST,MG,1157289,M,646,MKX,0,0,COASTAL OBSERVING STATION, , , , , , , ,KENOSHA,7/8/2003,825, , , , ,,An isolated thunderstorm briefly pulsed and produced strong wind gusts.,171,
5372694,WIND PT LT WI TO WINTHROP HBR IL (ZONE),KENOSHA,7/15/2003,245,Marine Thunderstorm Wind,35, ,0,0,0,0,XX,CST,MG,1157290,M,646,MKX,0,0,COASTAL OBSERVING STATION, , , , , , , ,KENOSHA,7/15/2003,245, , , , ,,"A line of severe thunderstorms, after raking parts of south-central and southeast Wisconsin with damaging straight-line wind gusts estimated to 65 knots (75 mph), continued out over the adjacent Lake Michigan waters, but weakened with time.",172,
5372695,NORTH PT LT TO WIND PT WI (ZONE),WIND POINT,7/15/2003,251,Marine Thunderstorm Wind,43, ,0,0,0,0,XX,CST,EG,1157290,M,645,MKX,0,0,TRAINED SPOTTER, , , , , , , ,WIND POINT,7/15/2003,251, , , , ,,"A line of severe thunderstorms, after raking parts of south-central and southeast Wisconsin with damaging straight-line wind gusts estimated to 65 knots (75 mph), continued out over the adjacent Lake Michigan waters, but weakened with time.",173,
5373815,WILMETTE HBR TO MEIGS FIELD IL (ZONE),HARRISON-DEVER CRIB,7/15/2003,400,Marine Thunderstorm Wind,44, ,0,0,0,0,XX,CST,MG,1157384,M,741,LOT,0,0,COASTAL OBSERVING STATION, , , , , , , ,HARRISON-DEVER CRIB,7/15/2003,400, , , , ,,,174,
5330014,LM NEW BUFFALO TO HOLLAND MI 5NM OFFSHORE TO MID LINE OF LAKE (ZONE),SAUGATUCK HARBOR,7/15/2003,450,Marine Thunderstorm Wind,56, ,0,0,10000,0,XX,EST,MG,1158682,M,867,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,SAUGATUCK HARBOR,7/15/2003,610, , , , ,A 56 knot wind gust was recorded at the coastal observing site in Saugatuck.,,175,
5330016,ST JOSEPH TO SOUTH HAVEN MI (ZONE),SOUTH HAVEN HARBOR,7/15/2003,450,Marine Thunderstorm Wind,55, ,0,0,10000,0,XX,EST,EG,1158682,M,844,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,SOUTH HAVEN HARBOR,7/15/2003,610, , , , ,"55 knot wind gusts were estimated in the South Haven and St. Joseph areas, based primarily on a measured 56 knot wind gust just north of the area in Saugatuck. The observing site in Benton Harbor recorded a 27 knot wind gust.",,176,
5330015,SOUTH HAVEN TO HOLLAND MI (ZONE),SAUGATUCK HARBOR,7/15/2003,450,Marine Thunderstorm Wind,56, ,0,0,10000,0,XX,EST,MG,1158682,M,845,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,SAUGATUCK HARBOR,7/15/2003,610, , , , ,The coastal observing site in Saugatuck registered a 56 knot wind gust.,,177,
5372696,LM SHEBOYGAN WI TO WINTHROP HARBOR IL EWD BYD 5NM TO MID LINE OF LAKE (ZONE),WINTHROP HARBOR IL,7/15/2003,600,Marine Thunderstorm Wind,34, ,0,0,0,0,XX,CST,MG,1157290,M,665,MKX,0,0,BUOY, , , ,37,ENE,37,ENE,WINTHROP HARBOR IL,7/15/2003,600, , , , ,,"A line of severe thunderstorms, after raking parts of south-central and southeast Wisconsin with damaging straight-line wind gusts estimated to 65 knots (75 mph), continued out over the adjacent Lake Michigan waters, but weakened with time.",178,
5373609,WILMETTE HBR TO MEIGS FIELD IL (ZONE),HARRISON-DEVER CRIB,7/17/2003,1300,Marine Thunderstorm Wind,42, ,0,0,0,0,XX,CST,MG,1157388,M,741,LOT,0,0,COASTAL OBSERVING STATION, , , , , , , ,HARRISON-DEVER CRIB,7/17/2003,1300, , , , ,,,179,
5373631,WILMETTE HBR TO MEIGS FIELD IL (ZONE),HARRISON-DEVER CRIB,7/20/2003,1700,Marine Thunderstorm Wind,61, ,0,0,0,0,XX,CST,MG,1157390,M,741,LOT,0,0,COASTAL OBSERVING STATION, , , , , , , ,HARRISON-DEVER CRIB,7/20/2003,1700, , , , ,,,180,
5379288,BAY OF GREEN BAY S OF LN MARINETTE TO FISH CREEK WI (ZONE),PESHTIGO POINT,7/20/2003,1735,Marine Thunderstorm Wind,43, ,0,0,0,0,XX,CST,MG,1158671,M,522,GRB,0,0,AWOS,ASOS,MESONET,ETC, , , ,13,SE,13,SE,PESHTIGO POINT,7/20/2003,1735, , , , ,
5372698,SHEBOYGAN TO PT WASHINGTON WI (ZONE),SHEBOYGAN,7/30/2003,2142,Marine Thunderstorm Wind,53, ,0,0,0,0,XX,CST,MG,1157292,M,643,MKX,0,0,COASTAL OBSERVING STATION, , , , , , , ,SHEBOYGAN,7/30/2003,2142, , , , ,,"A thunderstorm cluster quickly pulsed up just west of city of Sheboygan, and then moved east/northeast out over the adjacent Lake Michigan waters.  Powerful, downburst, straight-line winds were the primary effect before the storms diminished in strength.",182,
5372697,SHEBOYGAN TO PT WASHINGTON WI (ZONE),SHEBOYGAN,7/31/2003,1527,Marine Thunderstorm Wind,44, ,0,0,0,0,XX,CST,MG,1157291,M,643,MKX,0,0,COASTAL OBSERVING STATION, , , , , , , ,SHEBOYGAN,7/31/2003,1527, , , , ,,A thunderstorm cell in a short line of storms pulsed to severe weather limits and generated strong wind gusts up to 44 knots (51 mph) as it moved out over the waters of Lake Michigan east of Sheboygan County.  The storms were related to a closed upper-level low pressure system moving slowly southeast through the region.,183,
5377071,SHEBOYGAN TO PT WASHINGTON WI (ZONE),SHEBOYGAN,8/1/2003,239,Marine Thunderstorm Wind,53, ,0,0,0,0,XX,CST,MG,1160557,M,643,MKX,0,0,COASTAL OBSERVING STATION, , , , , , , ,SHEBOYGAN,8/1/2003,239, , , , ,,"The remains of severe thunderstorms moved out over the Lake Michigan nearshore waters during the pre-dawn hours. Strong downburst winds toppled large trees along the shoreline, based on spotter reports.",184,
5377072,SHEBOYGAN TO PT WASHINGTON WI (ZONE),PORT WASHINGTON,8/1/2003,300,Marine Thunderstorm Wind,56, ,0,0,0,0,XX,CST,EG,1160557,M,643,MKX,0,0,TRAINED SPOTTER, , , , , , , ,PORT WASHINGTON,8/1/2003,300, , , , ,,"The remains of severe thunderstorms moved out over the Lake Michigan nearshore waters during the pre-dawn hours. Strong downburst winds toppled large trees along the shoreline, based on spotter reports.",185,
5377073,PT WASHINGTON TO NORTH PT LT WI (ZONE),WHITEFISH BAY,8/1/2003,430,Marine Thunderstorm Wind,50, ,0,0,0,0,XX,CST,EG,1160557,M,644,MKX,0,0,TRAINED SPOTTER, , , ,2,N,2,N,WHITEFISH BAY,8/1/2003,430, , , , ,,"The remains of severe thunderstorms moved out over the Lake Michigan nearshore waters during the pre-dawn hours. Strong downburst winds toppled large trees along the shoreline, based on spotter reports.",186,
5377698,WILMETTE HBR TO MEIGS FIELD IL (ZONE),HARRISON-DEVER CRIB,8/1/2003,1555,Marine Thunderstorm Wind,37, ,0,0,0,0,XX,CST,MG,1160096,M,741,LOT,0,0,COASTAL OBSERVING STATION, , , , , , , ,HARRISON-DEVER CRIB,8/1/2003,1655, , , , ,,,187,
5377699,BURN HBR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY,8/1/2003,1700,Marine Thunderstorm Wind,47, ,0,0,0,0,XX,CST,MG,1160096,M,745,LOT,0,0,COASTAL OBSERVING STATION, , , , , , , ,MICHIGAN CITY,8/1/2003,1745, , , , ,,,188,
5377700,MICHIGAN CITY IN TO NEW BUFFALO MI (ZONE),MICHIGAN CITY,8/1/2003,1700,Marine Thunderstorm Wind,47, ,0,0,0,0,XX,CST,MG,1160096,M,746,LOT,0,0,COASTAL OBSERVING STATION, , , , , , , ,MICHIGAN CITY,8/1/2003,1745, , , , ,,,189,
5333398,BAY OF GREEN BAY S OF LN MARINETTE TO FISH CREEK WI (ZONE),GREEN BAY LIGHT,8/6/2003,1416,Marine Thunderstorm Wind,50, ,0,0,0,0,XX,CST,MG,1161883,M,522,GRB,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,GREEN BAY LIGHT,8/6/2003,1416, , , , ,
5333712,BAY OF GREEN BAY S OF LN MARINETTE TO FISH CREEK WI (ZONE),GREEN BAY LIGHT,8/10/2003,1550,Marine Thunderstorm Wind,46, ,0,0,0,0,XX,CST,MG,1161885,M,522,GRB,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,GREEN BAY LIGHT,8/10/2003,1550, , , , ,
5333716,BAY OF GREEN BAY S OF LN MARINETTE TO FISH CREEK WI (ZONE),GREEN BAY LIGHT,8/21/2003,135,Marine Thunderstorm Wind,51, ,0,0,0,0,XX,CST,MG,1161887,M,522,GRB,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,GREEN BAY LIGHT,8/21/2003,135, , , , ,
5333717,BAY OF GREEN BAY CEDAR R TO ROCK IS PSG TO MARINETTE TO FISH CR WI (ZONE),SISTER BAY,8/21/2003,200,Marine Thunderstorm Wind,51, ,0,0,0,0,XX,CST,MG,1161887,M,521,GRB,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,SISTER BAY,8/21/2003,200, , , , ,
