EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,
73736,WINTHROP HARBOR TO WILMETTE HARBOR IL (ZONE),WAUKEGAN HARBOR,1/7/2008,1750,Marine Thunderstorm Wind,35, ,0,0,0,0,XX,CST-6,MG,13280,Z,740,LOT,0,0,C-MAN Station, , , ,0,N,0,N,WAUKEGAN HARBOR,1/7/2008,1750,42.37,-87.83,42.37,-87.83,,Strong to severe thunderstorms moved across southern Lake Michigan during the late afternoon and early evening hours of January 7th.,283,
73737,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,1/7/2008,1755,Marine Thunderstorm Wind,40, ,0,0,0,0,XX,CST-6,MG,13280,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,1/7/2008,1755,41.9,-87.6,41.9,-87.6,,Strong to severe thunderstorms moved across southern Lake Michigan during the late afternoon and early evening hours of January 7th.,284,
84627,NORTHERLY ISLAND TO CALUMET HARBOR IL (ZONE),CALUMET HARBOR,2/17/2008,1336,Marine Thunderstorm Wind,39, ,0,0,0,0,XX,CST-6,MG,14901,Z,742,LOT,0,0,C-MAN Station, , , ,0,N,0,N,CALUMET HARBOR,2/17/2008,1342,41.78,-87.52,41.78,-87.52,,Strong to severe thunderstorms moved across southern Lake Michigan during the afternoon hours of February 17th.,285,
84628,CALUMET HARBOR IL TO GARY IN (ZONE),CALUMET HARBOR,2/17/2008,1336,Marine Thunderstorm Wind,39, ,0,0,0,0,XX,CST-6,MG,14901,Z,743,LOT,0,0,C-MAN Station, , , ,0,N,0,N,CALUMET HARBOR,2/17/2008,1342,41.78,-87.52,41.78,-87.52,,Strong to severe thunderstorms moved across southern Lake Michigan during the afternoon hours of February 17th.,286,
84625,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY,2/17/2008,1340,Marine Thunderstorm Wind,54, ,0,0,0,0,XX,CST-6,MG,14901,Z,745,LOT,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY,2/17/2008,1340,41.72,-86.9,41.72,-86.9,,Strong to severe thunderstorms moved across southern Lake Michigan during the afternoon hours of February 17th.,287,
79883,MICHIGAN CITY IN TO NEW BUFFALO MI (ZONE),MICHIGAN CITY,2/17/2008,1440,Marine Thunderstorm Wind,54, ,0,0,0,0,XX,EST-5,MG,14217,Z,46,IWX,0,0,C-MAN Station, , , ,1,NW,1,NW,MICHIGAN CITY,2/17/2008,1441,41.729,-86.9117,41.729,-86.9117,Recorded at the Michigan City GLERL station.,"A strongly sheared, but weakly unstable environment and pockets of surface temperatures into the 50s allowed for strong winds just above the surface to be brought to the ground in isolated low topped supercells.",288,
97748,NORTH PT LT TO WIND PT WI (ZONE),MILWAUKEE HARBOR,4/25/2008,1735,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,CST-6,MG,16938,Z,645,MKX,0,0,Other Federal Agency, , , ,1,N,1,N,MILWAUKEE HARBOR,4/25/2008,1735,43.0459,-87.97,43.0459,-87.97,,"Clusters of strong to severe storms with strong gusty winds, large hail, and heavy rains moved out over Lake Michigan as a cold front moved east through southern Wisconsin.",289,
97752,WIND PT LT WI TO WINTHROP HBR IL (ZONE),WIND POINT,4/25/2008,1753,Marine Thunderstorm Wind,37, ,0,0,0,0,XX,CST-6,EG,16938,Z,646,MKX,0,0,Trained Spotter, , , ,1,SSW,1,SSW,WIND POINT,4/25/2008,1753,42.7733,-87.8338,42.7733,-87.8338,,"Clusters of strong to severe storms with strong gusty winds, large hail, and heavy rains moved out over Lake Michigan as a cold front moved east through southern Wisconsin.",290,
87494,WINTHROP HARBOR TO WILMETTE HARBOR IL (ZONE),WAUKEGAN HARBOR,4/25/2008,1820,Marine Thunderstorm Wind,39, ,0,0,0,0,XX,CST-6,MG,15408,Z,740,LOT,0,0,C-MAN Station, , , ,0,N,0,N,WAUKEGAN HARBOR,4/25/2008,1820,42.37,-87.83,42.37,-87.83,,Strong to severe thunderstorms moved across southern Lake Michigan during the evening hours of April 25th.,291,
87495,WINTHROP HARBOR TO WILMETTE HARBOR IL (ZONE),WAUKEGAN HARBOR,4/25/2008,1820,Marine Thunderstorm Wind,45, ,0,0,0,0,XX,CST-6,MG,15408,Z,740,LOT,0,0,ASOS, , , ,0,N,0,N,WAUKEGAN HARBOR,4/25/2008,1820,42.37,-87.83,42.37,-87.83,,Strong to severe thunderstorms moved across southern Lake Michigan during the evening hours of April 25th.,292,
97749,NORTH PT LT TO WIND PT WI (ZONE),MILWAUKEE HARBOR,4/25/2008,1825,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,CST-6,MG,16938,Z,645,MKX,0,0,Other Federal Agency, , , ,1,N,1,N,MILWAUKEE HARBOR,4/25/2008,1825,43.0459,-87.97,43.0459,-87.97,,"Clusters of strong to severe storms with strong gusty winds, large hail, and heavy rains moved out over Lake Michigan as a cold front moved east through southern Wisconsin.",293,
97747,SHEBOYGAN TO PT WASHINGTON WI (ZONE),SHEBOYGAN,4/25/2008,1830,Marine Thunderstorm Wind,47, ,0,0,0,0,XX,CST-6,MG,16938,Z,643,MKX,0,0,C-MAN Station, , , ,2,E,2,E,SHEBOYGAN,4/25/2008,1830,43.75,-87.6859,43.75,-87.6859,,"Clusters of strong to severe storms with strong gusty winds, large hail, and heavy rains moved out over Lake Michigan as a cold front moved east through southern Wisconsin.",294,
97751,WIND PT LT WI TO WINTHROP HBR IL (ZONE),KENOSHA,4/25/2008,1830,Marine Thunderstorm Wind,42, ,0,0,0,0,XX,CST-6,MG,16938,Z,646,MKX,0,0,Other Federal Agency, , , ,2,ESE,2,ESE,KENOSHA,4/25/2008,1830,42.5678,-87.7901,42.5678,-87.7901,,"Clusters of strong to severe storms with strong gusty winds, large hail, and heavy rains moved out over Lake Michigan as a cold front moved east through southern Wisconsin.",295,
87497,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY,4/25/2008,2010,Marine Thunderstorm Wind,44, ,0,0,0,0,XX,CST-6,MG,15408,Z,745,LOT,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY,4/25/2008,2015,41.72,-86.9,41.72,-86.9,,Strong to severe thunderstorms moved across southern Lake Michigan during the evening hours of April 25th.,296,
95540,POINT BETSIE TO MANISTEE MI 5NM OFF SHORE TO MID LAKE (ZONE),MANISTEE,4/25/2008,2025,Marine Thunderstorm Wind,54, ,0,0,0,0,XX,EST-5,EG,16558,Z,366,APX,0,0,Law Enforcement, , , ,8,WNW,8,WNW,MANISTEE,4/25/2008,2025,44.2943,-86.4994,44.2943,-86.4994,,"A line of thunderstorms moved across central Lake Michigan, ultimately grazing Grand Traverse Bay as well.",297,
95539,MANISTEE TO POINT BETSIE MI (ZONE),MANISTEE,4/25/2008,2030,Marine Thunderstorm Wind,54, ,0,0,0,0,XX,EST-5,EG,16558,Z,346,APX,0,0,Law Enforcement, , , ,2,WNW,2,WNW,MANISTEE,4/25/2008,2030,44.2611,-86.3873,44.2611,-86.3873,,"A line of thunderstorms moved across central Lake Michigan, ultimately grazing Grand Traverse Bay as well.",298,
95541,GRAND TRAVERSE BAY FROM GRAND TRAVERSE LIGHT TO NORWOOD MI (ZONE),ELK RAPIDS,4/25/2008,2120,Marine Thunderstorm Wind,50, ,0,0,0,0,XX,EST-5,EG,16558,Z,323,APX,0,0,Law Enforcement, , , ,1,W,1,W,ELK RAPIDS,4/25/2008,2120,44.9,-85.4404,44.9,-85.4404,,"A line of thunderstorms moved across central Lake Michigan, ultimately grazing Grand Traverse Bay as well.",299,
95235,GRAND HAVEN TO WHITEHALL MI (ZONE),MUSKEGON HARBOR,4/25/2008,2140,Marine Thunderstorm Wind,35, ,0,0,0,0,XX,EST-5,MG,16496,Z,847,GRR,0,0,Other Federal Agency, , , ,0,N,0,N,MUSKEGON HARBOR,4/25/2008,2140,43.23,-86.23,43.23,-86.23,,A marine thunderstorm wind gust to 40 MPH was recorded at the Muskegon GLERL marine observation site.,300,
95026,WINTHROP HARBOR TO WILMETTE HARBOR IL (ZONE),WAUKEGAN HARBOR,5/2/2008,1830,Marine Thunderstorm Wind,34, ,0,0,0,0,XX,CST-6,MG,16444,Z,740,LOT,0,0,C-MAN Station, , , ,0,N,0,N,WAUKEGAN HARBOR,5/2/2008,1830,42.37,-87.83,42.37,-87.83,,Strong to severe storms moved across southern Lake Michigan during the evening of May 2nd.,301,
95024,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,5/2/2008,1930,Marine Thunderstorm Wind,41, ,0,0,0,0,XX,CST-6,MG,16444,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,5/2/2008,1940,41.9,-87.6,41.9,-87.6,Winds gusted above 34 knots for 10 minutes with a peak gust to 41 knots.,Strong to severe storms moved across southern Lake Michigan during the evening of May 2nd.,302,
94771,WINTHROP HARBOR TO WILMETTE HARBOR IL (ZONE),WAUKEGAN HARBOR,5/30/2008,1000,Marine High Wind,50, ,0,0,0,0,XX,CST-6,MG,16413,Z,740,LOT,0,0,C-MAN Station, , , ,0,N,0,N,WAUKEGAN HARBOR,5/30/2008,1000,42.37,-87.83,42.37,-87.83,,A wake low developed behind a line of thunderstorms that traveled across Iowa and eventually weakened over northern Illinois.  This wake low tracked along the Illinois/Wisconsin border through mid to late morning and then across southern Lake Michigan on May 30th and produced sustained winds of 45 to 55 mph for up to a half hour at some locations with gusts reported to 65 mph. A 37 foot long charter boat capsized in Lake Michigan with 7 people on board.  All of the people were rescued by the Coast Guard and no injuries were reported.,303,
94798,WINTHROP HARBOR TO WILMETTE HARBOR IL (ZONE),WAUKEGAN HARBOR,5/30/2008,1022,Marine High Wind,50, ,0,0,100000,0,XX,CST-6,EG,16413,Z,740,LOT,0,0,Broadcast Media, , , ,2,ESE,2,ESE,WAUKEGAN HARBOR,5/30/2008,1022,42.3596,-87.7856,42.3596,-87.7856,A 37 foot long charter boat capsized in Lake Michigan with 7 people on board.  All of the people were rescued by the Coast Guard and no injuries were reported.,A wake low developed behind a line of thunderstorms that traveled across Iowa and eventually weakened over northern Illinois.  This wake low tracked along the Illinois/Wisconsin border through mid to late morning and then across southern Lake Michigan on May 30th and produced sustained winds of 45 to 55 mph for up to a half hour at some locations with gusts reported to 65 mph. A 37 foot long charter boat capsized in Lake Michigan with 7 people on board.  All of the people were rescued by the Coast Guard and no injuries were reported.,304,
94772,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,5/30/2008,1100,Marine High Wind,50, ,0,0,0,0,XX,CST-6,MG,16413,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,5/30/2008,1100,41.9,-87.6,41.9,-87.6,,A wake low developed behind a line of thunderstorms that traveled across Iowa and eventually weakened over northern Illinois.  This wake low tracked along the Illinois/Wisconsin border through mid to late morning and then across southern Lake Michigan on May 30th and produced sustained winds of 45 to 55 mph for up to a half hour at some locations with gusts reported to 65 mph. A 37 foot long charter boat capsized in Lake Michigan with 7 people on board.  All of the people were rescued by the Coast Guard and no injuries were reported.,305,
133156,WIND PT LT WI TO WINTHROP HBR IL (ZONE),RACINE,6/5/2008,814,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,CST-6,MG,22688,Z,646,MKX,0,0,Buoy, , , ,38,ESE,38,ESE,RACINE,6/5/2008,814,42.5814,-87.0667,42.5814,-87.0667,,A thunderstorm complex moved east along a warm front and moved over the near shore waters of Lake Michigan during the mid-morning hours.,306,
117447,GRAND HAVEN TO WHITEHALL MI (ZONE),MUSKEGON HARBOR,6/5/2008,955,Marine Thunderstorm Wind,34, ,0,0,0,0,XX,EST-5,MG,19815,Z,847,GRR,0,0,Other Federal Agency, , , ,5,W,5,W,MUSKEGON HARBOR,6/5/2008,955,43.23,-86.3293,43.23,-86.3293,A 39 mph gust was recorded at the Muskegon GLERL site.,A thunderstorm moved into Muskegon harbor and produced a measured wind gust of 39 mph.,307,
120507,NORTH PT LT TO WIND PT WI (ZONE),NORTH POINT LTHOUSE,6/6/2008,1205,Marine Thunderstorm Wind,38, ,0,0,0,0,XX,CST-6,MG,20201,Z,645,MKX,0,0,Other Federal Agency, , , ,3,SE,3,SE,NORTH POINT LTHOUSE,6/6/2008,1205,43.046,-87.879,43.046,-87.879,,A upper-level impulse and surface trough moved through southern Wisconsin producing thunderstorms.  The resultant thunderstorms moved out over Lake Michigan and produced strong winds.,308,
120508,WIND PT LT WI TO WINTHROP HBR IL (ZONE),KENOSHA,6/6/2008,1310,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,CST-6,MG,20201,Z,646,MKX,0,0,Official NWS Observations, , , ,1,ENE,1,ENE,KENOSHA,6/6/2008,1310,42.589,-87.809,42.589,-87.809,,A upper-level impulse and surface trough moved through southern Wisconsin producing thunderstorms.  The resultant thunderstorms moved out over Lake Michigan and produced strong winds.,309,
120509,NORTH PT LT TO WIND PT WI (ZONE),NORTH POINT LTHOUSE,6/6/2008,1325,Marine Thunderstorm Wind,34, ,0,0,0,0,XX,CST-6,MG,20201,Z,645,MKX,0,0,Other Federal Agency, , , ,3,SE,3,SE,NORTH POINT LTHOUSE,6/6/2008,1325,43.046,-87.879,43.046,-87.879,,A upper-level impulse and surface trough moved through southern Wisconsin producing thunderstorms.  The resultant thunderstorms moved out over Lake Michigan and produced strong winds.,310,
120510,WIND PT LT WI TO WINTHROP HBR IL (ZONE),KENOSHA,6/6/2008,1430,Marine Thunderstorm Wind,42, ,0,0,0,0,XX,CST-6,MG,20201,Z,646,MKX,0,0,Official NWS Observations, , , ,1,ENE,1,ENE,KENOSHA,6/6/2008,1430,42.589,-87.809,42.589,-87.809,,A upper-level impulse and surface trough moved through southern Wisconsin producing thunderstorms.  The resultant thunderstorms moved out over Lake Michigan and produced strong winds.,311,
117450,PENTWATER TO MANISTEE MI (ZONE),LUDINGTON HARBOR,6/6/2008,1440,Marine Thunderstorm Wind,35, ,0,0,0,0,XX,EST-5,MG,19816,Z,849,GRR,0,0,Mesonet, , , ,2,NW,2,NW,LUDINGTON HARBOR,6/6/2008,1620,43.9705,-86.4784,43.9705,-86.4784,Thunderstorms produced measured wind gusts of 39 to 40 mph at Big Sable Point.,Thunderstorms moved onshore and produced wind gusts to 40 mph at Big Sable Point.,312,
120512,WIND PT LT WI TO WINTHROP HBR IL (ZONE),KENOSHA,6/6/2008,1640,Marine Thunderstorm Wind,37, ,0,0,0,0,XX,CST-6,MG,20201,Z,646,MKX,0,0,Official NWS Observations, , , ,1,ENE,1,ENE,KENOSHA,6/6/2008,1640,42.589,-87.809,42.589,-87.809,,A upper-level impulse and surface trough moved through southern Wisconsin producing thunderstorms.  The resultant thunderstorms moved out over Lake Michigan and produced strong winds.,313,
120515,NORTH PT LT TO WIND PT WI (ZONE),NORTH POINT LTHOUSE,6/6/2008,1645,Marine Thunderstorm Wind,35, ,0,0,0,0,XX,CST-6,MG,20201,Z,645,MKX,0,0,Other Federal Agency, , , ,3,SE,3,SE,NORTH POINT LTHOUSE,6/6/2008,1645,43.046,-87.879,43.046,-87.879,,A upper-level impulse and surface trough moved through southern Wisconsin producing thunderstorms.  The resultant thunderstorms moved out over Lake Michigan and produced strong winds.,314,
116258,SLEEPING BEAR POINT TO GRAND TRAVERSE LIGHT MI (ZONE),GRAND TRAVERSE LIGHT,6/6/2008,1730,Marine Thunderstorm Wind,45, ,0,0,0,0,XX,EST-5,MG,19636,Z,344,APX,0,0,C-MAN Station, , , ,2,WNW,2,WNW,GRAND TRAVERSE LIGHT,6/6/2008,1730,45.2211,-85.588,45.2211,-85.588,Thunderstorms produced a 45 knot gust at Grand Traverse Light.,A strong low pressure kicked off numerous showers and storms late in the day on the 6th.,315,
120517,SHEBOYGAN TO PT WASHINGTON WI (ZONE),SHEBOYGAN,6/7/2008,1631,Marine Thunderstorm Wind,37, ,0,0,0,0,XX,CST-6,MG,20202,Z,643,MKX,0,0,C-MAN Station, , , ,1,E,1,E,SHEBOYGAN,6/7/2008,1631,43.75,-87.692,43.75,-87.692,,"A slow-moving boundary, nearly parallel with the mid-level flow affected  southern Wisconsin during the period.  A strengthening low level jet and strong moisture advection produced several rounds of thunderstorms during the period in the vicinity of this boundary.  The resultant thunderstorms moved out over Lake Michigan and produced strong winds.",316,
120519,NORTH PT LT TO WIND PT WI (ZONE),NORTH POINT LTHOUSE,6/7/2008,1645,Marine Thunderstorm Wind,34, ,0,0,0,0,XX,CST-6,MG,20202,Z,645,MKX,0,0,Other Federal Agency, , , ,3,SE,3,SE,NORTH POINT LTHOUSE,6/7/2008,1645,43.046,-87.879,43.046,-87.879,,"A slow-moving boundary, nearly parallel with the mid-level flow affected  southern Wisconsin during the period.  A strengthening low level jet and strong moisture advection produced several rounds of thunderstorms during the period in the vicinity of this boundary.  The resultant thunderstorms moved out over Lake Michigan and produced strong winds.",317,
120525,WIND PT LT WI TO WINTHROP HBR IL (ZONE),RACINE,6/7/2008,1709,Marine Thunderstorm Wind,37, ,0,0,0,0,XX,CST-6,EG,20202,Z,646,MKX,0,0,Public, , , ,4,NE,4,NE,RACINE,6/7/2008,1709,42.7558,-87.7512,42.7558,-87.7512,,"A slow-moving boundary, nearly parallel with the mid-level flow affected  southern Wisconsin during the period.  A strengthening low level jet and strong moisture advection produced several rounds of thunderstorms during the period in the vicinity of this boundary.  The resultant thunderstorms moved out over Lake Michigan and produced strong winds.",318,
117458,PENTWATER TO MANISTEE MI (ZONE),LUDINGTON HARBOR,6/7/2008,1800,Marine Thunderstorm Wind,42, ,0,0,0,0,XX,EST-5,MG,19818,Z,849,GRR,0,0,Mesonet, , , ,2,NW,2,NW,LUDINGTON HARBOR,6/7/2008,1800,43.9705,-86.4784,43.9705,-86.4784,A 48 mph wind gust was recorded at Big Sable Point.,Wind gusts of 40 to near 50 mph were recorded with thunderstorms from Muskegon to Big Sable Point.,319,
133162,WIND PT LT WI TO WINTHROP HBR IL (ZONE),RACINE,6/7/2008,1838,Marine Thunderstorm Wind,39, ,0,0,0,0,XX,CST-6,MG,20202,Z,646,MKX,0,0,Buoy, , , ,39,ESE,39,ESE,RACINE,6/7/2008,1838,42.5814,-87.0612,42.5814,-87.0612,,"A slow-moving boundary, nearly parallel with the mid-level flow affected  southern Wisconsin during the period.  A strengthening low level jet and strong moisture advection produced several rounds of thunderstorms during the period in the vicinity of this boundary.  The resultant thunderstorms moved out over Lake Michigan and produced strong winds.",320,
120974,ROCK ISLAND PASSAGE TO STURGEON BAY WI 5NM OFFSHORE TO MID LAKE (ZONE),NORTH MICHIGAN BUOY (45002),6/7/2008,1917,Marine Thunderstorm Wind,37, ,0,0,0,0,XX,CST-6,MG,20297,Z,563,GRB,0,0,Buoy, , , ,0,N,0,N,NORTH MICHIGAN BUOY (45002),6/7/2008,1917,45.33,-86.43,45.33,-86.43,,Thunderstorms that produced damaging winds and large hail at inland locations earlier in the evening also produced strong winds over Lake Michigan.,321,
117461,GRAND HAVEN TO WHITEHALL MI (ZONE),MUSKEGON HARBOR,6/7/2008,2010,Marine Thunderstorm Wind,39, ,0,0,0,0,XX,EST-5,MG,19818,Z,847,GRR,0,0,Other Federal Agency, , , ,5,W,5,W,MUSKEGON HARBOR,6/7/2008,2030,43.23,-86.3293,43.23,-86.3293,Wind gusts up to 45 mph were recorded at the Muskegon GLERL site.,Wind gusts of 40 to near 50 mph were recorded with thunderstorms from Muskegon to Big Sable Point.,322,
120527,SHEBOYGAN TO PT WASHINGTON WI (ZONE),SHEBOYGAN,6/7/2008,2033,Marine Thunderstorm Wind,39, ,0,0,0,0,XX,CST-6,MG,20202,Z,643,MKX,0,0,C-MAN Station, , , ,1,E,1,E,SHEBOYGAN,6/7/2008,2033,43.75,-87.692,43.75,-87.692,,"A slow-moving boundary, nearly parallel with the mid-level flow affected  southern Wisconsin during the period.  A strengthening low level jet and strong moisture advection produced several rounds of thunderstorms during the period in the vicinity of this boundary.  The resultant thunderstorms moved out over Lake Michigan and produced strong winds.",323,
120531,NORTH PT LT TO WIND PT WI (ZONE),NORTH POINT LTHOUSE,6/8/2008,1025,Marine Thunderstorm Wind,39, ,0,0,0,0,XX,CST-6,MG,20210,Z,645,MKX,0,0,Other Federal Agency, , , ,3,SE,3,SE,NORTH POINT LTHOUSE,6/8/2008,1025,43.046,-87.879,43.046,-87.879,,"A slow moving boundary, nearly parallel with the mid-level flow affected  southern Wisconsin during the period.  A strengthening low- level jet and strong moisture advection produced several rounds of thunderstorms during the period in the vicinity of this boundary.  The resultant thunderstorms moved out over Lake Michigan and produced strong winds.",324,
120532,NORTH PT LT TO WIND PT WI (ZONE),CUDAHY,6/8/2008,1025,Marine Thunderstorm Wind,40, ,0,0,0,0,XX,CST-6,EG,20210,Z,645,MKX,0,0,Public, , , ,2,E,2,E,CUDAHY,6/8/2008,1025,42.95,-87.8203,42.95,-87.8203,,"A slow moving boundary, nearly parallel with the mid-level flow affected  southern Wisconsin during the period.  A strengthening low- level jet and strong moisture advection produced several rounds of thunderstorms during the period in the vicinity of this boundary.  The resultant thunderstorms moved out over Lake Michigan and produced strong winds.",325,
120533,WIND PT LT WI TO WINTHROP HBR IL (ZONE),RACINE,6/8/2008,1119,Marine Thunderstorm Wind,35, ,0,0,0,0,XX,CST-6,EG,20210,Z,646,MKX,0,0,Public, , , ,4,NE,4,NE,RACINE,6/8/2008,1119,42.7558,-87.7512,42.7558,-87.7512,,"A slow moving boundary, nearly parallel with the mid-level flow affected  southern Wisconsin during the period.  A strengthening low- level jet and strong moisture advection produced several rounds of thunderstorms during the period in the vicinity of this boundary.  The resultant thunderstorms moved out over Lake Michigan and produced strong winds.",326,
99839,NORTHERLY ISLAND TO CALUMET HARBOR IL (ZONE),CALUMET HARBOR,6/8/2008,1124,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,CST-6,MG,17246,Z,742,LOT,0,0,C-MAN Station, , , ,4,SSW,4,SSW,CALUMET HARBOR,6/8/2008,1130,41.73,-87.54,41.73,-87.54,,Strong to severe storms moved across southern Lake Michigan during the late morning and early afternoon hours of June 8th.,327,
99840,CALUMET HARBOR IL TO GARY IN (ZONE),CALUMET HARBOR,6/8/2008,1124,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,CST-6,MG,17246,Z,743,LOT,0,0,C-MAN Station, , , ,4,SSW,4,SSW,CALUMET HARBOR,6/8/2008,1130,41.73,-87.54,41.73,-87.54,,Strong to severe storms moved across southern Lake Michigan during the late morning and early afternoon hours of June 8th.,328,
99827,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,6/8/2008,1150,Marine Thunderstorm Wind,66, ,0,0,0,0,XX,CST-6,MG,17246,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,6/8/2008,1150,41.9,-87.6,41.9,-87.6,,Strong to severe storms moved across southern Lake Michigan during the late morning and early afternoon hours of June 8th.,329,
99841,GARY TO BURNS HARBOR IN (ZONE),BURNS HARBOR,6/8/2008,1207,Marine Thunderstorm Wind,38, ,0,0,0,0,XX,CST-6,MG,17246,Z,744,LOT,0,0,C-MAN Station, , , ,4,W,4,W,BURNS HARBOR,6/8/2008,1230,41.65,-87.15,41.65,-87.15,,Strong to severe storms moved across southern Lake Michigan during the late morning and early afternoon hours of June 8th.,330,
99842,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),BURNS HARBOR,6/8/2008,1207,Marine Thunderstorm Wind,38, ,0,0,0,0,XX,CST-6,MG,17246,Z,745,LOT,0,0,C-MAN Station, , , ,4,W,4,W,BURNS HARBOR,6/8/2008,1230,41.65,-87.15,41.65,-87.15,,Strong to severe storms moved across southern Lake Michigan during the late morning and early afternoon hours of June 8th.,331,
112202,CALUMET HARBOR IL TO GARY IN (ZONE),INDIANA HARBOR,6/8/2008,1210,Marine Thunderstorm Wind,70, ,0,0,0,0,XX,CST-6,EG,17246,Z,743,LOT,0,0,Trained Spotter, , , ,3,SW,3,SW,INDIANA HARBOR,6/8/2008,1210,41.6838,-87.4848,41.6838,-87.4848,A trained spotter at Whiting Park estimated wind gusts to 80 mph.,Strong to severe storms moved across southern Lake Michigan during the late morning and early afternoon hours of June 8th.,332,
117477,GRAND HAVEN TO WHITEHALL MI (ZONE),MUSKEGON HARBOR,6/8/2008,1250,Marine Thunderstorm Wind,34, ,0,0,0,0,XX,EST-5,MG,19819,Z,847,GRR,0,0,Other Federal Agency, , , ,5,W,5,W,MUSKEGON HARBOR,6/8/2008,1250,43.23,-86.3293,43.23,-86.3293,A 39 mph wind gust was measured at the Muskegon GLERL site.,Thunderstorms moved onshore and produce high wind gusts from South Haven north to Muskegon.,333,
117479,ST JOSEPH TO SOUTH HAVEN MI (ZONE),SOUTH HAVEN HARBOR,6/8/2008,1340,Marine Thunderstorm Wind,46, ,0,0,0,0,XX,EST-5,MG,19819,Z,844,GRR,0,0,Other Federal Agency, , , ,2,W,2,W,SOUTH HAVEN HARBOR,6/8/2008,1350,42.4,-86.3092,42.4,-86.3092,A 53 mph wind gust was measured at the South Haven pier.,Thunderstorms moved onshore and produce high wind gusts from South Haven north to Muskegon.,334,
120534,SHEBOYGAN TO PT WASHINGTON WI (ZONE),SHEBOYGAN,6/8/2008,1749,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,CST-6,MG,20210,Z,643,MKX,0,0,C-MAN Station, , , ,1,E,1,E,SHEBOYGAN,6/8/2008,1749,43.75,-87.692,43.75,-87.692,,"A slow moving boundary, nearly parallel with the mid-level flow affected  southern Wisconsin during the period.  A strengthening low- level jet and strong moisture advection produced several rounds of thunderstorms during the period in the vicinity of this boundary.  The resultant thunderstorms moved out over Lake Michigan and produced strong winds.",335,
120535,NORTH PT LT TO WIND PT WI (ZONE),CUDAHY,6/8/2008,1904,Marine Thunderstorm Wind,35, ,0,0,0,0,XX,CST-6,EG,20210,Z,645,MKX,0,0,Public, , , ,2,E,2,E,CUDAHY,6/8/2008,1904,42.95,-87.8203,42.95,-87.8203,,"A slow moving boundary, nearly parallel with the mid-level flow affected  southern Wisconsin during the period.  A strengthening low- level jet and strong moisture advection produced several rounds of thunderstorms during the period in the vicinity of this boundary.  The resultant thunderstorms moved out over Lake Michigan and produced strong winds.",336,
120536,WIND PT LT WI TO WINTHROP HBR IL (ZONE),RACINE,6/8/2008,1928,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,CST-6,EG,20210,Z,646,MKX,0,0,Public, , , ,4,NE,4,NE,RACINE,6/8/2008,1928,42.7558,-87.7512,42.7558,-87.7512,,"A slow moving boundary, nearly parallel with the mid-level flow affected  southern Wisconsin during the period.  A strengthening low- level jet and strong moisture advection produced several rounds of thunderstorms during the period in the vicinity of this boundary.  The resultant thunderstorms moved out over Lake Michigan and produced strong winds.",337,
